current seq_region name,new seq_region name,INSDC accession,Notes
Scaffold535,KK352317,KK352317,
Scaffold536,JFJR01008577,JFJR01008577,
Scaffold537,KK352318,KK352318,
Scaffold538,KK352319,KK352319,
Scaffold539,KK352320,KK352320,
Scaffold540,KK352321,KK352321,
Scaffold541,KK352322,KK352322,
Scaffold542,KK352323,KK352323,
Scaffold543,KK352324,KK352324,
Scaffold544,KK352325,KK352325,
Scaffold545,KK352326,KK352326,
Scaffold546,KK352327,KK352327,
Scaffold547,KK352328,KK352328,
Scaffold548,KK352329,KK352329,
Scaffold549,KK352330,KK352330,
Scaffold550,KK352331,KK352331,
Scaffold551,KK352332,KK352332,
Scaffold552,KK352333,KK352333,
Scaffold553,KK352334,KK352334,
Scaffold554,KK352335,KK352335,
Scaffold555,KK352336,KK352336,
Scaffold556,KK352337,KK352337,
Scaffold557,JFJR01008756,JFJR01008756,
Scaffold558,KK352338,KK352338,
Scaffold559,KK352339,KK352339,
Scaffold560,KK352340,KK352340,
Scaffold561,KK352341,KK352341,
Scaffold562,KK352342,KK352342,
Scaffold563,KK352343,KK352343,
Scaffold564,KK352344,KK352344,
Scaffold565,KK352345,KK352345,
Scaffold566,KK352346,KK352346,
Scaffold567,KK352347,KK352347,
Scaffold568,KK352348,KK352348,
Scaffold569,KK352349,KK352349,
Scaffold570,KK352350,KK352350,
Scaffold571,KK352351,KK352351,
Scaffold572,KK352352,KK352352,
Scaffold573,KK352353,KK352353,
Scaffold574,KK352354,KK352354,
Scaffold575,KK352355,KK352355,
Scaffold576,KK352356,KK352356,
Scaffold577,KK352357,KK352357,
Scaffold578,KK352358,KK352358,
Scaffold579,KK352359,KK352359,
Scaffold580,KK352360,KK352360,
Scaffold581,KK352361,KK352361,
Scaffold582,KK352362,KK352362,
Scaffold583,KK352363,KK352363,
Scaffold584,KK352364,KK352364,
Scaffold585,KK352365,KK352365,
Scaffold586,KK352366,KK352366,
Scaffold587,KK352367,KK352367,
Scaffold588,KK352368,KK352368,
Scaffold589,KK352369,KK352369,
Scaffold590,KK352370,KK352370,
Scaffold591,KK352371,KK352371,
Scaffold592,KK352372,KK352372,
Scaffold593,KK352373,KK352373,
Scaffold594,KK352374,KK352374,
Scaffold595,KK352375,KK352375,
Scaffold596,KK352376,KK352376,
Scaffold597,KK352377,KK352377,
Scaffold598,KK352378,KK352378,
Scaffold599,KK352379,KK352379,
Scaffold600,KK352380,KK352380,
Scaffold601,KK352381,KK352381,
Scaffold602,KK352382,KK352382,
Scaffold603,KK352383,KK352383,
Scaffold604,KK352384,KK352384,
Scaffold605,KK352385,KK352385,
Scaffold606,KK352386,KK352386,
Scaffold607,KK352387,KK352387,
Scaffold608,KK352388,KK352388,
Scaffold609,KK352389,KK352389,
Scaffold610,KK352390,KK352390,
Scaffold611,KK352391,KK352391,
Scaffold612,KK352392,KK352392,
Scaffold613,KK352393,KK352393,
Scaffold614,KK352394,KK352394,
Scaffold615,KK352395,KK352395,
Scaffold616,KK352396,KK352396,
Scaffold617,KK352397,KK352397,
Scaffold618,KK352398,KK352398,
Scaffold619,KK352399,KK352399,
Scaffold620,KK352400,KK352400,
Scaffold621,KK352401,KK352401,
Scaffold622,KK352402,KK352402,
Scaffold623,KK352403,KK352403,
Scaffold624,KK352404,KK352404,
Scaffold625,KK352405,KK352405,
Scaffold626,KK352406,KK352406,
Scaffold627,KK352407,KK352407,
Scaffold628,KK352408,KK352408,
Scaffold629,KK352409,KK352409,
Scaffold630,KK352410,KK352410,
Scaffold631,KK352411,KK352411,
Scaffold632,KK352412,KK352412,
Scaffold633,KK352413,KK352413,
Scaffold634,JFJR01009309,JFJR01009309,
Scaffold635,KK352414,KK352414,
Scaffold636,KK352415,KK352415,
Scaffold637,KK352416,KK352416,
Scaffold638,KK352417,KK352417,
Scaffold639,KK352418,KK352418,
Scaffold640,KK352419,KK352419,
Scaffold641,KK352420,KK352420,
Scaffold642,KK352421,KK352421,
Scaffold643,KK352422,KK352422,
Scaffold644,KK352423,KK352423,
Scaffold645,KK352424,KK352424,
Scaffold646,KK352425,KK352425,
Scaffold647,KK352426,KK352426,
Scaffold648,KK352427,KK352427,
Scaffold649,KK352428,KK352428,
Scaffold650,KK352429,KK352429,
Scaffold651,KK352430,KK352430,
Scaffold652,KK352431,KK352431,
Scaffold653,KK352432,KK352432,
Scaffold654,KK352433,KK352433,
Scaffold655,KK352434,KK352434,
Scaffold656,KK352435,KK352435,
Scaffold657,KK352436,KK352436,
Scaffold658,KK352437,KK352437,
Scaffold659,KK352438,KK352438,
Scaffold660,KK352439,KK352439,
Scaffold661,KK352440,KK352440,
Scaffold662,KK352441,KK352441,
Scaffold663,KK352442,KK352442,
Scaffold664,KK352443,KK352443,
Scaffold665,KK352444,KK352444,
Scaffold666,KK352445,KK352445,
Scaffold667,KK352446,KK352446,
Scaffold668,KK352447,KK352447,
Scaffold669,KK352448,KK352448,
Scaffold670,KK352449,KK352449,
Scaffold671,KK352450,KK352450,
Scaffold672,KK352451,KK352451,
Scaffold673,KK352452,KK352452,
Scaffold674,KK352453,KK352453,
Scaffold675,KK352454,KK352454,
Scaffold676,KK352455,KK352455,
Scaffold677,KK352456,KK352456,
Scaffold678,KK352457,KK352457,
Scaffold679,KK352458,KK352458,
Scaffold680,KK352459,KK352459,
Scaffold681,KK352460,KK352460,
Scaffold682,KK352461,KK352461,
Scaffold683,KK352462,KK352462,
Scaffold684,KK352463,KK352463,
Scaffold685,KK352464,KK352464,
Scaffold686,KK352465,KK352465,
Scaffold687,KK352466,KK352466,
Scaffold688,KK352467,KK352467,
Scaffold689,KK352468,KK352468,
Scaffold690,KK352469,KK352469,
Scaffold691,KK352470,KK352470,
Scaffold692,KK352471,KK352471,
Scaffold693,KK352472,KK352472,
Scaffold694,KK352473,KK352473,
Scaffold695,KK352474,KK352474,
Scaffold696,KK352475,KK352475,
Scaffold697,KK352476,KK352476,
Scaffold698,KK352477,KK352477,
Scaffold699,KK352478,KK352478,
Scaffold700,KK352479,KK352479,
Scaffold701,KK352480,KK352480,
Scaffold702,KK352481,KK352481,
Scaffold703,KK352482,KK352482,
Scaffold704,KK352483,KK352483,
Scaffold705,KK352484,KK352484,
Scaffold706,KK352485,KK352485,
Scaffold707,KK352486,KK352486,
Scaffold708,KK352487,KK352487,
Scaffold709,KK352488,KK352488,
Scaffold710,KK352489,KK352489,
Scaffold711,KK352490,KK352490,
Scaffold712,KK352491,KK352491,
Scaffold713,KK352492,KK352492,
Scaffold714,KK352493,KK352493,
Scaffold715,KK352494,KK352494,
Scaffold716,KK352495,KK352495,
Scaffold717,KK352496,KK352496,
Scaffold718,KK352497,KK352497,
Scaffold719,KK352498,KK352498,
Scaffold720,JFJR01009825,JFJR01009825,
Scaffold721,KK352499,KK352499,
Scaffold722,KK352500,KK352500,
Scaffold723,KK352501,KK352501,
Scaffold724,KK352502,KK352502,
Scaffold725,KK352503,KK352503,
Scaffold726,KK352504,KK352504,
Scaffold727,KK352505,KK352505,
Scaffold728,KK352506,KK352506,
Scaffold729,KK352507,KK352507,
Scaffold730,KK352508,KK352508,
Scaffold731,KK352509,KK352509,
Scaffold732,KK352510,KK352510,
Scaffold733,KK352511,KK352511,
Scaffold734,KK352512,KK352512,
Scaffold735,KK352513,KK352513,
Scaffold736,KK352514,KK352514,
Scaffold737,KK352515,KK352515,
Scaffold738,KK352516,KK352516,
Scaffold739,KK352517,KK352517,
Scaffold740,KK352518,KK352518,
Scaffold741,KK352519,KK352519,
Scaffold742,KK352520,KK352520,
Scaffold743,KK352521,KK352521,
Scaffold744,KK352522,KK352522,
Scaffold745,KK352523,KK352523,
Scaffold746,KK352524,KK352524,
Scaffold747,KK352525,KK352525,
Scaffold748,KK352526,KK352526,
Scaffold749,KK352527,KK352527,
Scaffold750,KK352528,KK352528,
Scaffold751,KK352529,KK352529,
Scaffold752,KK352530,KK352530,
Scaffold753,KK352531,KK352531,
Scaffold754,JFJR01010034,JFJR01010034,
Scaffold755,KK352532,KK352532,
Scaffold756,KK352533,KK352533,
Scaffold757,KK352534,KK352534,
Scaffold758,KK352535,KK352535,
Scaffold759,KK352536,KK352536,
Scaffold760,KK352537,KK352537,
Scaffold761,KK352538,KK352538,
Scaffold762,KK352539,KK352539,
Scaffold763,KK352540,KK352540,
Scaffold764,KK352541,KK352541,
Scaffold765,KK352542,KK352542,
Scaffold766,KK352543,KK352543,
Scaffold767,KK352544,KK352544,
