current seq_region name,new seq_region name,INSDC accession,Notes
Scaffold701,JFJS01015648,JFJS01015648,
Scaffold702,JFJS01015649,JFJS01015649,
Scaffold703,KK351690,KK351690,
Scaffold704,KK351691,KK351691,
Scaffold705,KK351692,KK351692,
Scaffold706,KK351693,KK351693,
Scaffold707,KK351694,KK351694,
Scaffold708,KK351695,KK351695,
Scaffold709,KK351696,KK351696,
Scaffold710,KK351697,KK351697,
Scaffold711,KK351698,KK351698,
Scaffold712,KK351699,KK351699,
Scaffold713,KK351700,KK351700,
Scaffold714,JFJS01015675,JFJS01015675,
Scaffold715,JFJS01015676,JFJS01015676,
Scaffold716,KK351701,KK351701,
Scaffold717,KK351702,KK351702,
Scaffold718,KK351703,KK351703,
Scaffold719,JFJS01015684,JFJS01015684,
Scaffold720,KK351704,KK351704,
Scaffold721,KK351705,KK351705,
Scaffold722,JFJS01015689,JFJS01015689,
Scaffold723,JFJS01015690,JFJS01015690,
Scaffold724,KK351706,KK351706,
Scaffold725,KK351707,KK351707,
Scaffold726,KK351708,KK351708,
Scaffold727,KK351709,KK351709,
Scaffold728,KK351710,KK351710,
Scaffold729,KK351711,KK351711,
Scaffold730,JFJS01015703,JFJS01015703,
Scaffold731,KK351712,KK351712,
Scaffold732,KK351713,KK351713,
Scaffold733,JFJS01015708,JFJS01015708,
Scaffold734,JFJS01015709,JFJS01015709,
Scaffold735,KK351714,KK351714,
Scaffold736,KK351715,KK351715,
Scaffold737,KK351716,KK351716,
Scaffold738,JFJS01015716,JFJS01015716,
Scaffold739,JFJS01015717,JFJS01015717,
Scaffold740,KK351717,KK351717,
Scaffold741,KK351718,KK351718,
Scaffold742,JFJS01015722,JFJS01015722,
Scaffold743,JFJS01015723,JFJS01015723,
Scaffold744,JFJS01015724,JFJS01015724,
Scaffold745,JFJS01015725,JFJS01015725,
Scaffold746,KK351719,KK351719,
Scaffold747,KK351720,KK351720,
Scaffold748,KK351721,KK351721,
Scaffold749,JFJS01015732,JFJS01015732,
Scaffold750,JFJS01015733,JFJS01015733,
Scaffold751,JFJS01015734,JFJS01015734,
Scaffold752,KK351722,KK351722,
Scaffold753,JFJS01015737,JFJS01015737,
Scaffold754,JFJS01015738,JFJS01015738,
Scaffold755,KK351723,KK351723,
